row_id,user_id,video_id,score
31933,10586,4102,0.5
31934,10586,1717,0.5
31935,10587,6565,0.5
31936,10587,4130,0.5
31937,10587,39,0.5
31938,10587,3357,0.5
31939,10587,5289,0.5
31940,10587,5024,0.5
31941,10587,5391,0.5
31942,10588,2129,0.5
31943,10588,4258,0.5
31944,10591,1343,0.5
31945,10591,3673,0.5
31946,10591,3145,0.5
31947,10591,473,0.5
31948,10591,2315,0.5
31949,10591,6090,0.5
31950,10592,2747,0.5
31951,10592,2790,0.5
31952,10592,5103,0.5
31953,10592,6634,0.5
31954,10592,2844,0.5
31955,10592,792,0.5
31956,10592,1023,0.5
31957,10593,2962,0.5
31958,10593,5239,0.5
31959,10593,1300,0.5
31960,10594,4506,0.5
31961,10595,7236,0.5
31962,10595,6415,0.5
31963,10596,4955,0.5
31964,10596,3493,0.5
31965,10596,1976,0.5
31966,10596,3210,0.5
31967,10597,1806,0.5
31968,10598,7133,0.5
31969,10598,4644,0.5
31970,10598,7264,0.5
31971,10599,4417,0.5
31972,10599,1533,0.5
31973,10599,1725,0.5
31974,10599,4992,0.5
31975,10601,4587,0.5
31976,10601,6683,0.5
31977,10601,351,0.5
31978,10601,7097,0.5
31979,10601,2019,0.5
31980,10601,5309,0.5
31981,10601,3953,0.5
31982,10601,6991,0.5
31983,10601,3389,0.5
31984,10601,321,0.5
31985,10601,5613,0.5
31986,10601,1957,0.5
31987,10601,1000,0.5
31988,10601,2848,0.5
31989,10601,445,0.5
31990,10601,5809,0.5
31991,10601,6455,0.5
31992,10601,3619,0.5
31993,10601,3315,0.5
31994,10601,4318,0.5
31995,10602,5695,0.5
31996,10602,3925,0.5
31997,10602,2919,0.5
31998,10603,6531,0.5
31999,10603,3892,0.5
32000,10603,5809,0.5
32001,10604,6069,0.5
32002,10604,1763,0.5
32003,10604,1100,0.5
32004,10604,3310,0.5
32005,10605,3125,0.5
32006,10605,3142,0.5
32007,10605,679,0.5
32008,10605,6478,0.5
32009,10605,527,0.5
32010,10605,4397,0.5
32011,10605,2158,0.5
32012,10606,2030,0.5
32013,10606,1886,0.5
32014,10606,3876,0.5
32015,10606,3752,0.5
32016,10607,6531,0.5
32017,10607,3018,0.5
32018,10608,370,0.5
32019,10609,1886,0.5
32020,10609,1723,0.5
32021,10609,6166,0.5
32022,10610,6342,0.5
32023,10610,5774,0.5
32024,10610,4971,0.5
32025,10610,6701,0.5
32026,10610,2383,0.5
32027,10610,2287,0.5
32028,10610,6682,0.5
32029,10610,4955,0.5
32030,10610,2464,0.5
32031,10611,7014,0.5
32032,10611,268,0.5
32033,10611,4946,0.5
32034,10611,2980,0.5
32035,10611,7314,0.5
32036,10611,4739,0.5
32037,10611,6308,0.5
32038,10611,747,0.5
32039,10611,7231,0.5
32040,10611,299,0.5
32041,10612,2672,0.5
32042,10612,1723,0.5
32043,10612,2413,0.5
32044,10612,833,0.5
32045,10612,1060,0.5
32046,10612,5320,0.5
32047,10613,6371,0.5
32048,10613,1903,0.5
32049,10613,1050,0.5
32050,10613,2814,0.5
32051,10613,2313,0.5
32052,10613,2684,0.5
32053,10613,2684,0.5
32054,10614,2313,0.5
32055,10614,6328,0.5
32056,10614,5553,0.5
32057,10614,1939,0.5
32058,10614,2383,0.5
32059,10614,4451,0.5
32060,10614,473,0.5
32061,10614,6286,0.5
32062,10614,3198,0.5
32063,10614,2594,0.5
32064,10614,5159,0.5
32065,10614,1216,0.5
32066,10614,6308,0.5
32067,10614,4980,0.5
32068,10614,4506,0.5
32069,10615,5005,0.5
32070,10617,4945,0.5
32071,10617,2980,0.5
32072,10617,6914,0.5
32073,10617,6554,0.5
32074,10618,4439,0.5
32075,10618,6205,0.5
32076,10619,7455,0.5
32077,10619,3158,0.5
32078,10619,7051,0.5
32079,10619,1405,0.5
32080,10619,2842,0.5
32081,10619,3102,0.5
32082,10619,3369,0.5
32083,10619,3297,0.5
32084,10619,3102,0.5
32085,10620,908,0.5
32086,10620,7196,0.5
32087,10623,3600,0.5
32088,10624,3625,0.5
32089,10624,1060,0.5
32090,10625,2313,0.5
32091,10625,745,0.5
32092,10625,5550,0.5
32093,10625,6613,0.5
32094,10625,3219,0.5
32095,10625,3647,0.5
32096,10627,1754,0.5
32097,10627,1143,0.5
32098,10627,2091,0.5
32099,10629,3711,0.5
32100,10630,5310,0.5
32101,10630,6619,0.5
32102,10630,6619,0.5
32103,10630,3951,0.5
32104,10630,3923,0.5
32105,10630,7235,0.5
32106,10631,4833,0.5
32107,10631,2094,0.5
32108,10631,3273,0.5
32109,10631,159,0.5
32110,10631,527,0.5
32111,10631,527,0.5
32112,10631,3208,0.5
32113,10631,3208,0.5
32114,10632,2464,0.5
32115,10633,4506,0.5
32116,10634,4506,0.5
32117,10635,2645,0.5
32118,10635,4386,0.5
32119,10636,2848,0.5
32120,10636,1639,0.5
32121,10636,3796,0.5
32122,10636,6191,0.5
32123,10638,2177,0.5
32124,10639,2553,0.5
32125,10639,669,0.5
32126,10639,4080,0.5
32127,10639,842,0.5
32128,10639,1519,0.5
32129,10639,3984,0.5
32130,10639,1337,0.5
32131,10639,2808,0.5
32132,10639,1541,0.5
32133,10639,4882,0.5
32134,10640,453,0.5
32135,10640,453,0.5
32136,10640,453,0.5
32137,10640,7346,0.5
32138,10640,3929,0.5
32139,10640,1395,0.5
32140,10640,6975,0.5
32141,10640,1957,0.5
32142,10640,1957,0.5
32143,10641,3232,0.5
32144,10641,5927,0.5
32145,10641,6831,0.5
32146,10641,3270,0.5
32147,10641,5073,0.5
32148,10641,2607,0.5
32149,10641,2099,0.5
32150,10642,7052,0.5
32151,10643,226,0.5
32152,10643,6588,0.5
32153,10643,4471,0.5
32154,10644,3775,0.5
32155,10644,7124,0.5
32156,10644,1314,0.5
32157,10644,1103,0.5
32158,10645,1096,0.5
32159,10645,1096,0.5
32160,10645,4393,0.5
32161,10645,6763,0.5
32162,10646,4636,0.5
32163,10646,6308,0.5
32164,10646,7490,0.5
32165,10646,5809,0.5
32166,10646,3233,0.5
32167,10647,3357,0.5
32168,10647,627,0.5
32169,10647,1308,0.5
32170,10648,282,0.5
32171,10648,6500,0.5
32172,10648,706,0.5
32173,10648,706,0.5
32174,10648,3273,0.5
32175,10648,4856,0.5
32176,10648,1129,0.5
32177,10648,1129,0.5
32178,10649,1410,0.5
32179,10649,728,0.5
32180,10649,2684,0.5
32181,10649,2684,0.5
32182,10649,3208,0.5
32183,10649,3208,0.5
32184,10650,6989,0.5
32185,10650,4636,0.5
32186,10650,4882,0.5
32187,10650,2044,0.5
32188,10650,6262,0.5
32189,10650,4515,0.5
32190,10650,2464,0.5
32191,10650,3504,0.5
32192,10650,2224,0.5
32193,10650,520,0.5
32194,10650,5463,0.5
32195,10653,2524,0.5
32196,10653,4937,0.5
32197,10653,5772,0.5
32198,10653,6843,0.5
32199,10653,657,0.5
32200,10653,1236,0.5
32201,10654,2456,0.5
32202,10654,6704,0.5
32203,10654,4286,0.5
32204,10654,6689,0.5
32205,10654,3375,0.5
32206,10654,7065,0.5
32207,10654,6246,0.5
32208,10655,3094,0.5
32209,10655,6946,0.5
32210,10655,1033,0.5
32211,10655,2944,0.5
32212,10655,1668,0.5
32213,10656,6613,0.5
32214,10656,969,0.5
32215,10656,7044,0.5
32216,10660,4856,0.5
32217,10662,4496,0.5
32218,10662,7145,0.5
32219,10662,29,0.5
32220,10663,6330,0.5
32221,10663,2162,0.5
32222,10663,1729,0.5
32223,10663,1305,0.5
32224,10664,3600,0.5
32225,10665,383,0.5
32226,10665,1637,0.5
32227,10666,3368,0.5
32228,10666,5115,0.5
32229,10666,5587,0.5
32230,10667,3795,0.5
32231,10667,7171,0.5
32232,10667,3795,0.5
32233,10667,233,0.5
32234,10667,2279,0.5
32235,10667,3339,0.5
32236,10667,135,0.5
32237,10667,6243,0.5
32238,10667,3064,0.5
32239,10667,5705,0.5
32240,10667,961,0.5
32241,10667,4444,0.5
32242,10667,4907,0.5
32243,10667,2536,0.5
32244,10667,3120,0.5
32245,10667,3508,0.5
32246,10667,3369,0.5
32247,10668,7067,0.5
32248,10668,1734,0.5
32249,10670,1068,0.5
32250,10670,1212,0.5
32251,10670,5824,0.5
32252,10670,4638,0.5
32253,10670,5986,0.5
32254,10670,4640,0.5
32255,10670,7466,0.5
32256,10670,63,0.5
32257,10670,3173,0.5
32258,10670,2208,0.5
32259,10670,3000,0.5
32260,10670,1976,0.5
32261,10670,7181,0.5
32262,10670,5675,0.5
32263,10671,6024,0.5
32264,10672,1062,0.5
32265,10673,3369,0.5
32266,10673,3159,0.5
32267,10674,6921,0.5
32268,10674,3683,0.5
32269,10674,7110,0.5
32270,10674,1033,0.5
32271,10674,7356,0.5
32272,10675,295,0.5
32273,10676,1658,0.5
32274,10676,6370,0.5
32275,10677,1133,0.5
32276,10677,5619,0.5
32277,10677,6426,0.5
32278,10678,2833,0.5
32279,10679,7507,0.5
32280,10679,6371,0.5
32281,10679,5298,0.5
32282,10682,728,0.5
32283,10682,269,0.5
32284,10682,728,0.5
32285,10682,3594,0.5
32286,10682,1298,0.5
32287,10682,3348,0.5
32288,10682,3348,0.5
32289,10682,6433,0.5
32290,10682,257,0.5
32291,10682,257,0.5
32292,10682,4496,0.5
32293,10682,4915,0.5
32294,10683,3106,0.5
32295,10683,6497,0.5
32296,10683,7144,0.5
32297,10683,726,0.5
32298,10683,2565,0.5
32299,10683,3853,0.5
32300,10683,7204,0.5
32301,10684,2594,0.5
32302,10684,5675,0.5
32303,10684,300,0.5
32304,10684,3455,0.5
32305,10684,5392,0.5
32306,10684,5295,0.5
32307,10684,6942,0.5
32308,10684,2030,0.5
32309,10684,1950,0.5
32310,10684,38,0.5
32311,10684,1083,0.5
32312,10684,6120,0.5
32313,10684,3706,0.5
32314,10684,6769,0.5
32315,10686,2004,0.5
32316,10686,1298,0.5
32317,10686,4216,0.5
32318,10686,3352,0.5
32319,10686,3706,0.5
32320,10686,3018,0.5
32321,10686,5168,0.5
32322,10686,967,0.5
32323,10686,3159,0.5
32324,10687,4814,0.5
32325,10687,4932,0.5
32326,10687,3315,0.5
32327,10687,6061,0.5
32328,10687,6138,0.5
32329,10687,6138,0.5
32330,10687,6426,0.5
32331,10687,1486,0.5
32332,10687,3000,0.5
32333,10688,4216,0.5
32334,10688,1957,0.5
32335,10688,6554,0.5
32336,10689,1371,0.5
32337,10690,5414,0.5
32338,10690,3588,0.5
32339,10690,274,0.5
32340,10691,310,0.5
32341,10691,6061,0.5
32342,10691,1452,0.5
32343,10691,7181,0.5
32344,10691,3923,0.5
32345,10691,4257,0.5
32346,10691,4210,0.5
32347,10692,3029,0.5
32348,10692,3551,0.5
32349,10692,5674,0.5
32350,10692,1695,0.5
32351,10692,4421,0.5
32352,10692,3279,0.5
32353,10692,7044,0.5
32354,10692,2510,0.5
32355,10692,558,0.5
32356,10693,5133,0.5
32357,10693,3159,0.5
32358,10693,4927,0.5
32359,10693,5168,0.5
32360,10693,791,0.5
32361,10693,1754,0.5
32362,10695,3149,0.5
32363,10695,1490,0.5
32364,10696,1323,0.5
32365,10696,5447,0.5
32366,10697,4937,0.5
32367,10697,3903,0.5
32368,10697,2790,0.5
32369,10697,2303,0.5
32370,10698,6052,0.5
32371,10698,4889,0.5
32372,10698,747,0.5
32373,10700,3232,0.5
32374,10701,7044,0.5
32375,10701,4309,0.5
32376,10701,170,0.5
32377,10701,3822,0.5
32378,10701,1993,0.5
32379,10701,5239,0.5
32380,10701,5239,0.5
32381,10701,4952,0.5
32382,10701,4856,0.5
32383,10701,4020,0.5
32384,10701,3591,0.5
32385,10702,7181,0.5
32386,10702,3020,0.5
32387,10702,6975,0.5
32388,10702,4687,0.5
32389,10702,1909,0.5
32390,10703,3831,0.5
32391,10705,1867,0.5
32392,10705,1060,0.5
32393,10706,5447,0.5
32394,10707,5159,0.5
32395,10707,3604,0.5
32396,10707,385,0.5
32397,10708,6426,0.5
32398,10708,7060,0.5
32399,10708,6441,0.5
32400,10708,3315,0.5
32401,10708,2962,0.5
32402,10709,6979,0.5
32403,10709,4433,0.5
32404,10709,2586,0.5
32405,10709,6268,0.5
32406,10709,220,0.5
32407,10710,7128,0.5
32408,10710,2981,0.5
32409,10710,2665,0.5
32410,10710,7150,0.5
32411,10711,3888,0.5
32412,10711,2313,0.5
32413,10711,6775,0.5
32414,10713,160,0.5
32415,10713,6134,0.5
32416,10713,5414,0.5
32417,10713,1935,0.5
32418,10713,4506,0.5
32419,10713,3125,0.5
32420,10713,2383,0.5
32421,10713,3936,0.5
32422,10713,3159,0.5
32423,10715,2544,0.5
32424,10715,7343,0.5
32425,10715,4786,0.5
32426,10715,3691,0.5
32427,10715,3557,0.5
32428,10715,1976,0.5
32429,10715,1200,0.5
32430,10715,7245,0.5
32431,10715,2588,0.5
32432,10715,4929,0.5
32433,10715,6034,0.5
32434,10716,3746,0.5
32435,10716,3461,0.5
32436,10718,3188,0.5
32437,10720,4506,0.5
32438,10720,6026,0.5
32439,10720,364,0.5
32440,10720,4907,0.5
32441,10720,2997,0.5
32442,10720,605,0.5
32443,10720,5246,0.5
32444,10720,4715,0.5
32445,10720,909,0.5
32446,10720,3666,0.5
32447,10720,1216,0.5
32448,10720,2368,0.5
32449,10720,1069,0.5
32450,10720,1069,0.5
32451,10720,3208,0.5
32452,10720,3208,0.5
32453,10720,4272,0.5
32454,10720,4946,0.5
32455,10720,3334,0.5
32456,10720,1322,0.5
32457,10721,4471,0.5
32458,10721,2254,0.5
32459,10721,7220,0.5
32460,10724,220,0.5
32461,10724,2588,0.5
32462,10724,6987,0.5
32463,10724,3635,0.5
32464,10724,3210,0.5
32465,10724,3271,0.5
32466,10724,3740,0.5
32467,10724,1152,0.5
32468,10725,4701,0.5
32469,10726,3334,0.5
32470,10726,4699,0.5
32471,10726,5764,0.5
32472,10726,3647,0.5
32473,10726,5346,0.5
32474,10726,6065,0.5
32475,10726,699,0.5
32476,10726,3430,0.5
32477,10728,3970,0.5
32478,10730,6714,0.5
32479,10730,3685,0.5
32480,10730,1064,0.5
32481,10731,5618,0.5
32482,10731,4584,0.5
32483,10731,2949,0.5
32484,10731,6968,0.5
32485,10731,6524,0.5
32486,10731,2041,0.5
32487,10731,3263,0.5
32488,10731,1957,0.5
32489,10733,2923,0.5
32490,10733,21,0.5
32491,10733,4644,0.5
32492,10733,299,0.5
32493,10733,3625,0.5
32494,10733,1808,0.5
32495,10733,6718,0.5
32496,10733,1976,0.5
32497,10733,3159,0.5
32498,10733,3654,0.5
32499,10733,1268,0.5
32500,10735,1580,0.5
32501,10735,3208,0.5
32502,10735,3208,0.5
32503,10736,3849,0.5
32504,10736,4476,0.5
32505,10737,1161,0.5
32506,10737,5934,0.5
32507,10738,157,0.5
32508,10738,6009,0.5
32509,10738,6103,0.5
32510,10738,6775,0.5
32511,10738,4348,0.5
32512,10738,454,0.5
32513,10738,6867,0.5
32514,10738,2303,0.5
32515,10738,3027,0.5
32516,10738,5808,0.5
32517,10739,1046,0.5
32518,10739,5603,0.5
32519,10739,2179,0.5
32520,10739,1285,0.5
32521,10740,6415,0.5
32522,10740,6531,0.5
32523,10740,6308,0.5
32524,10741,7442,0.5
32525,10741,4955,0.5
32526,10742,1059,0.5
32527,10742,3018,0.5
32528,10743,7104,0.5
32529,10743,6682,0.5
32530,10747,7136,0.5
32531,10747,6919,0.5
32532,10747,5310,0.5
32533,10747,6210,0.5
32534,10747,3505,0.5
32535,10747,256,0.5
32536,10747,658,0.5
32537,10747,5603,0.5
32538,10747,6277,0.5
32539,10747,1964,0.5
32540,10747,4958,0.5
32541,10748,3273,0.5
32542,10748,2815,0.5
32543,10748,1412,0.5
32544,10749,6364,0.5
32545,10749,664,0.5
32546,10749,760,0.5
32547,10750,1318,0.5
32548,10750,3433,0.5
32549,10750,7325,0.5
32550,10750,7384,0.5
32551,10750,6426,0.5
32552,10750,1133,0.5
32553,10750,4797,0.5
32554,10750,2630,0.5
32555,10751,3706,0.5
32556,10751,3557,0.5
32557,10751,2959,0.5
32558,10751,453,0.5
32559,10751,2863,0.5
32560,10751,3504,0.5
32561,10751,3858,0.5
32562,10751,2986,0.5
32563,10751,7521,0.5
32564,10751,3979,0.5
32565,10752,5034,0.5
32566,10754,2303,0.5
32567,10754,295,0.5
32568,10755,3325,0.5
32569,10755,3638,0.5
32570,10755,4277,0.5
32571,10755,1695,0.5
32572,10755,504,0.5
32573,10755,2958,0.5
32574,10756,1098,0.5
32575,10756,2370,0.5
32576,10756,2370,0.5
32577,10758,650,0.5
32578,10758,4640,0.5
32579,10758,4214,0.5
32580,10758,7321,0.5
32581,10758,6659,0.5
32582,10758,4646,0.5
32583,10758,1575,0.5
32584,10758,2399,0.5
32585,10758,132,0.5
32586,10758,6252,0.5
32587,10758,7181,0.5
32588,10759,6591,0.5
32589,10759,1802,0.5
32590,10759,6063,0.5
32591,10759,4494,0.5
32592,10760,4646,0.5
32593,10761,7015,0.5
32594,10761,4636,0.5
32595,10761,6061,0.5
32596,10761,4391,0.5
32597,10761,4644,0.5
32598,10761,3307,0.5
32599,10761,1200,0.5
32600,10764,6107,0.5
32601,10766,6070,0.5
32602,10767,5034,0.5
32603,10767,5927,0.5
32604,10768,4055,0.5
32605,10768,7092,0.5
32606,10769,2435,0.5
32607,10769,2435,0.5
32608,10769,2684,0.5
32609,10769,2684,0.5
32610,10770,6346,0.5
32611,10771,5322,0.5
32612,10771,7051,0.5
32613,10771,7336,0.5
32614,10772,76,0.5
32615,10775,3182,0.5
32616,10775,3227,0.5
32617,10775,3654,0.5
32618,10775,1596,0.5
32619,10776,1934,0.5
32620,10776,7150,0.5
32621,10777,29,0.5
32622,10777,4158,0.5
32623,10777,3007,0.5
32624,10777,7466,0.5
32625,10777,4486,0.5
32626,10777,3673,0.5
32627,10777,5314,0.5
32628,10777,5314,0.5
32629,10777,2426,0.5
32630,10777,5509,0.5
32631,10777,5239,0.5
32632,10777,3452,0.5
32633,10777,5311,0.5
32634,10777,6809,0.5
32635,10778,2087,0.5
32636,10779,6524,0.5
32637,10779,1861,0.5
32638,10779,3018,0.5
32639,10779,5083,0.5
32640,10779,2303,0.5
32641,10779,4113,0.5
32642,10780,3442,0.5
32643,10780,1694,0.5
32644,10780,3232,0.5
32645,10783,2310,0.5
32646,10783,2600,0.5
32647,10783,882,0.5
32648,10783,6718,0.5
32649,10784,7150,0.5
32650,10784,1378,0.5
32651,10784,4574,0.5
32652,10784,1478,0.5
32653,10785,4032,0.5
32654,10787,2999,0.5
32655,10787,5383,0.5
32656,10788,7314,0.5
32657,10788,1861,0.5
32658,10789,2614,0.5
32659,10789,2160,0.5
32660,10792,4975,0.5
32661,10792,3654,0.5
32662,10792,3442,0.5
32663,10794,7064,0.5
32664,10794,2433,0.5
32665,10794,1395,0.5
32666,10794,3892,0.5
32667,10794,305,0.5
32668,10794,1486,0.5
32669,10794,502,0.5
32670,10794,168,0.5
32671,10794,2751,0.5
32672,10795,961,0.5
32673,10796,3113,0.5
32674,10797,7133,0.5
32675,10799,804,0.5
32676,10799,647,0.5
32677,10802,923,0.5
32678,10803,5034,0.5
32679,10803,257,0.5
32680,10803,257,0.5
32681,10803,1402,0.5
32682,10804,4856,0.5
32683,10804,5753,0.5
32684,10804,5186,0.5
32685,10804,1788,0.5
32686,10805,4506,0.5
32687,10805,271,0.5
32688,10805,6169,0.5
32689,10805,647,0.5
32690,10807,2315,0.5
32691,10807,6591,0.5
32692,10809,2113,0.5
32693,10809,3917,0.5
32694,10809,524,0.5
32695,10809,3363,0.5
32696,10809,6818,0.5
32697,10810,4386,0.5
32698,10811,497,0.5
32699,10811,2513,0.5
32700,10811,7268,0.5
32701,10811,7124,0.5
32702,10811,5338,0.5
32703,10811,6921,0.5
32704,10811,4786,0.5
32705,10812,664,0.5
32706,10812,2544,0.5
32707,10813,1957,0.5
32708,10813,1957,0.5
32709,10813,5158,0.5
32710,10813,4814,0.5
32711,10813,4955,0.5
32712,10814,3199,0.5
32713,10814,2790,0.5
32714,10814,2124,0.5
32715,10814,1265,0.5
32716,10815,2725,0.5
32717,10815,1103,0.5
32718,10815,1103,0.5
32719,10816,982,0.5
32720,10816,2786,0.5
32721,10816,4672,0.5
32722,10816,2908,0.5
32723,10819,6902,0.5
32724,10819,3709,0.5
32725,10819,1486,0.5
32726,10819,3600,0.5
32727,10819,5943,0.5
32728,10819,2126,0.5
32729,10819,3198,0.5
32730,10819,6804,0.5
32731,10819,2731,0.5
32732,10819,2328,0.5
32733,10820,3143,0.5
32734,10820,4548,0.5
32735,10820,3139,0.5
32736,10820,435,0.5
32737,10820,5302,0.5
32738,10820,5978,0.5
32739,10820,6139,0.5
32740,10820,2409,0.5
32741,10820,456,0.5
32742,10820,3159,0.5
32743,10820,792,0.5
32744,10820,6280,0.5
32745,10820,2618,0.5
32746,10820,3369,0.5
32747,10820,5199,0.5
32748,10820,3020,0.5
32749,10822,1725,0.5
32750,10823,3232,0.5
32751,10823,1395,0.5
32752,10823,2751,0.5
32753,10823,5983,0.5
32754,10823,6346,0.5
32755,10824,2313,0.5
32756,10825,2399,0.5
32757,10825,1639,0.5
32758,10825,7144,0.5
32759,10825,222,0.5
32760,10828,6272,0.5
32761,10829,6973,0.5
32762,10829,2464,0.5
32763,10829,299,0.5
32764,10829,6037,0.5
32765,10829,3507,0.5
32766,10829,647,0.5
32767,10829,3143,0.5
32768,10830,4511,0.5
32769,10830,226,0.5
32770,10832,5279,0.5
32771,10832,1957,0.5
32772,10832,6998,0.5
32773,10832,2487,0.5
32774,10834,3232,0.5
32775,10834,4311,0.5
32776,10834,6995,0.5
32777,10834,2508,0.5
32778,10834,254,0.5
32779,10836,2313,0.5
32780,10836,1909,0.5
32781,10836,1134,0.5
32782,10836,3020,0.5
32783,10836,5215,0.5
32784,10836,3369,0.5
32785,10836,6989,0.5
32786,10836,4979,0.5
32787,10837,1808,0.5
32788,10838,2678,0.5
32789,10838,1668,0.5
32790,10839,1658,0.5
32791,10839,2395,0.5
32792,10839,6141,0.5
32793,10840,6968,0.5
32794,10840,3369,0.5
32795,10840,95,0.5
32796,10840,1873,0.5
32797,10841,4644,0.5
32798,10842,2592,0.5
32799,10842,4015,0.5
32800,10842,3545,0.5
32801,10842,3943,0.5
32802,10842,6601,0.5
32803,10843,7105,0.5
32804,10843,2630,0.5
32805,10843,4946,0.5
32806,10843,5029,0.5
32807,10844,4511,0.5
32808,10844,2569,0.5
32809,10844,2862,0.5
32810,10845,6507,0.5
32811,10847,5664,0.5
32812,10847,2303,0.5
32813,10847,5507,0.5
32814,10848,6921,0.5
32815,10849,1935,0.5
32816,10849,930,0.5
32817,10849,6775,0.5
32818,10849,6682,0.5
32819,10850,6278,0.5
32820,10850,6416,0.5
32821,10850,6346,0.5
32822,10850,7136,0.5
32823,10850,1184,0.5
32824,10851,3866,0.5
32825,10851,125,0.5
32826,10852,6147,0.5
32827,10852,7144,0.5
32828,10852,961,0.5
32829,10852,4171,0.5
32830,10852,5158,0.5
32831,10852,2303,0.5
32832,10852,197,0.5
32833,10852,878,0.5
32834,10852,3685,0.5
32835,10852,3310,0.5
32836,10852,2115,0.5
32837,10852,4112,0.5
32838,10852,3498,0.5
32839,10852,4130,0.5
32840,10852,4305,0.5
32841,10852,3921,0.5
32842,10852,3283,0.5
32843,10852,843,0.5
32844,10852,6945,0.5
32845,10852,940,0.5
32846,10852,7245,0.5
32847,10852,3769,0.5
32848,10852,2504,0.5
32849,10852,1976,0.5
32850,10853,4644,0.5
32851,10854,4036,0.5
32852,10855,4882,0.5
32853,10855,226,0.5
32854,10856,1458,0.5
32855,10856,6869,0.5
32856,10856,6530,0.5
32857,10858,2159,0.5
32858,10858,6056,0.5
32859,10858,969,0.5
32860,10858,1996,0.5
32861,10858,5010,0.5
32862,10858,3298,0.5
32863,10858,945,0.5
32864,10858,1142,0.5
32865,10859,1440,0.5
32866,10860,651,0.5
32867,10861,3507,0.5
32868,10861,1868,0.5
32869,10861,3822,0.5
32870,10861,3159,0.5
32871,10862,2159,0.5
32872,10862,4587,0.5
32873,10864,5571,0.5
32874,10864,3322,0.5
32875,10864,1323,0.5
32876,10864,4508,0.5
32877,10864,834,0.5
32878,10865,1448,0.5
32879,10866,7482,0.5
32880,10867,2582,0.5
32881,10868,2594,0.5
32882,10868,3694,0.5
32883,10868,5159,0.5
32884,10868,5545,0.5
32885,10869,1144,0.5
32886,10869,3556,0.5
32887,10869,1461,0.5
32888,10869,7180,0.5
32889,10869,4444,0.5
32890,10869,7160,0.5
32891,10869,1402,0.5
32892,10869,7051,0.5
32893,10869,7494,0.5
32894,10869,643,0.5
32895,10869,117,0.5
32896,10869,4600,0.5
32897,10869,3837,0.5
32898,10869,4600,0.5
32899,10869,6268,0.5
32900,10869,2925,0.5
32901,10870,5351,0.5
32902,10870,2464,0.5
32903,10870,4640,0.5
32904,10870,6441,0.5
32905,10870,4644,0.5
32906,10870,5239,0.5
32907,10870,6659,0.5
32908,10870,3325,0.5
32909,10870,5034,0.5
32910,10871,2756,0.5
32911,10871,5493,0.5
32912,10873,6328,0.5
32913,10873,7370,0.5
32914,10874,4214,0.5
32915,10874,3129,0.5
32916,10877,2465,0.5
32917,10877,1133,0.5
32918,10877,737,0.5
32919,10877,7521,0.5
32920,10877,403,0.5
32921,10878,5158,0.5
32922,10878,3032,0.5
32923,10878,3685,0.5
32924,10878,3207,0.5
32925,10878,4278,0.5
32926,10878,6975,0.5
32927,10878,6975,0.5
32928,10878,453,0.5
32929,10879,1611,0.5
32930,10879,2445,0.5
32931,10879,4794,0.5
32932,10879,2208,0.5
32933,10879,706,0.5
32934,10880,3205,0.5
32935,10880,3951,0.5
32936,10880,2395,0.5
32937,10881,108,0.5
32938,10881,585,0.5
32939,10881,4803,0.5
32940,10881,5571,0.5
32941,10882,5734,0.5
32942,10882,5834,0.5
32943,10883,2303,0.5
32944,10884,1957,0.5
32945,10886,2594,0.5
32946,10886,4357,0.5
32947,10886,4357,0.5
32948,10886,5147,0.5
32949,10887,7357,0.5
32950,10887,7357,0.5
32951,10887,3000,0.5
32952,10887,74,0.5
32953,10887,7044,0.5
32954,10888,5371,0.5
32955,10888,3270,0.5
32956,10888,5365,0.5
32957,10888,5365,0.5
32958,10888,385,0.5
32959,10888,2501,0.5
32960,10888,6074,0.5
32961,10889,6130,0.5
32962,10889,6540,0.5
32963,10889,2992,0.5
32964,10889,2952,0.5
32965,10889,5928,0.5
32966,10891,3159,0.5
32967,10891,1976,0.5
32968,10891,4768,0.5
32969,10891,2962,0.5
32970,10891,3685,0.5
32971,10891,7138,0.5
32972,10891,5374,0.5
32973,10891,6161,0.5
32974,10891,7351,0.5
32975,10892,6831,0.5
32976,10892,6916,0.5
32977,10892,3038,0.5
32978,10892,6272,0.5
32979,10892,5553,0.5
32980,10892,792,0.5
32981,10893,5856,0.5
32982,10893,5550,0.5
32983,10893,4113,0.5
32984,10893,559,0.5
32985,10893,5633,0.5
32986,10893,3208,0.5
32987,10893,3208,0.5
32988,10894,664,0.5
32989,10894,5975,0.5
32990,10894,1305,0.5
32991,10894,5975,0.5
32992,10894,1069,0.5
32993,10894,1069,0.5
32994,10896,4099,0.5
32995,10897,6453,0.5
32996,10897,5975,0.5
32997,10897,5975,0.5
32998,10898,2509,0.5
32999,10898,1668,0.5
33000,10898,6478,0.5
33001,10898,5927,0.5
33002,10898,5927,0.5
33003,10898,909,0.5
33004,10898,2033,0.5
33005,10898,7039,0.5
33006,10899,3216,0.5
33007,10903,3369,0.5
33008,10903,5969,0.5
33009,10903,3128,0.5
33010,10903,1725,0.5
33011,10904,5391,0.5
33012,10904,337,0.5
33013,10904,5550,0.5
33014,10904,3001,0.5
33015,10904,5985,0.5
33016,10904,5186,0.5
33017,10905,1725,0.5
